Epoch   E(m)   N(m)   U(m)
1535 0.302451 0.210655 -0.520384
1536 0.294256 0.211342 -0.510055
1537 0.288755 0.207307 -0.4972
1538 0.286674 0.206751 -0.527671
1539 0.285001 0.210407 -0.526675
1540 0.644712 0.130884 0.0398633
1541 0.0753082 0.246352 -0.870753
1542 0.187548 0.215203 -0.680394
1543 0.320957 0.185467 -0.47286
1544 0.413045 0.347428 -0.0604917
1545 0.46137 0.224331 -0.155005
1546 0.507221 0.122084 -0.22759
1547 0.362877 0.258093 -0.283465
1548 0.364999 0.259768 -0.254782
1549 0.386351 0.284803 -0.16671
1550 0.454834 0.33224 0.0358046
1551 0.518129 0.387983 0.254383
1552 0.493628 0.353943 0.140498
1553 0.458244 0.326809 0.055656
1554 0.480527 0.352657 0.141125
1555 0.460448 0.33613 0.073202
1556 0.499633 0.360641 0.170941
1557 0.49137 0.353861 0.173922
1558 0.500452 0.353055 0.186454
1559 0.262376 0.161132 -0.568557
1560 0.273568 0.153794 -0.56231
1561 0.268386 0.151348 -0.568148
1562 0.260426 0.146006 -0.567379
1563 0.251285 0.139905 -0.569995
1564 0.254582 0.139713 -0.55897
1565 0.270706 0.140065 -0.579006
1566 0.258132 0.131697 -0.587405
1567 0.253678 0.127499 -0.581851
1568 0.259189 0.123723 -0.585154
1569 0.2535 0.120059 -0.582661
1570 0.244201 0.110658 -0.613615
1571 0.245249 0.113964 -0.61014
1572 0.247317 0.109718 -0.603908
1573 0.246603 0.110106 -0.594004
1574 0.23718 0.105458 -0.604314
1575 0.232452 0.106188 -0.607603
1576 0.232346 0.100381 -0.597147
1577 0.232124 0.0896433 -0.6056
1578 0.2349 0.0923941 -0.592912
1579 0.23298 0.0909798 -0.59287
1580 0.235951 0.0915468 -0.596006
1581 0.22911 0.0862126 -0.603638
1582 0.226463 0.0815302 -0.595133
1583 0.233259 0.0789913 -0.596851
1584 0.263714 0.0764496 -0.524177
1585 0.360627 0.0512935 -0.38847
1586 0.178308 0.0456918 -0.703522
1587 0.252964 0.100544 -0.469791
1588 0.255799 0.103594 -0.472496
1589 0.225947 0.0817415 -0.553884
1590 0.26421 0.104351 -0.44171
1591 0.271422 0.112915 -0.395509
1592 0.287747 0.117002 -0.358656
1593 0.275655 0.105423 -0.389396
1594 0.249608 0.0858659 -0.466693
1595 0.25428 0.101641 -0.421886
1596 0.249422 0.0975091 -0.453272
1597 0.249591 0.0944692 -0.433959
1598 0.254105 0.105549 -0.385349
1599 0.279044 0.111011 -0.338517
1600 0.278688 0.115752 -0.309783
1601 0.268658 0.104843 -0.314849
1602 0.278801 0.0934048 -0.305695
1603 0.258631 0.0807842 -0.383773
1604 0.225232 0.0621457 -0.460249
1605 0.231972 0.0604195 -0.446247
1606 0.223292 0.0577443 -0.466137
1607 0.208724 0.0573893 -0.459415
1608 0.220898 0.0640603 -0.456532
1609 0.22237 0.0596527 -0.44244
1610 0.212735 0.0718219 -0.432562
1611 0.253148 0.0443574 -0.389434
1612 0.834268 -0.0700765 0.337009
1613 0.73697 -0.0439445 0.22995
1614 0.579951 -0.0340442 0.00954158
1615 0.623918 -0.0434022 0.0824341
1616 0.459789 -0.118602 -0.274747
1617 0.524031 -0.089721 -0.115365
1618 0.568417 -0.102418 -0.0736413
1619 0.586784 -0.0960273 -0.0553814
1620 0.768145 -0.068951 0.240432
1621 0.668111 -0.0821466 0.0781039
1622 0.717764 0.252344 0.098121
1623 0.689827 0.244827 0.0128693
1624 0.64167 0.194669 -0.109984
1625 0.625694 0.193037 -0.149953
1626 0.653738 0.178334 -0.120673
1627 0.628299 0.20277 -0.133758
1628 0.587884 0.1972 -0.208734
1629 0.563639 0.225689 -0.189711
1630 0.560261 0.213477 -0.229113
1631 0.568235 0.23749 -0.195477
1632 0.567858 0.232332 -0.191436
1633 0.498974 0.211239 -0.280461
1634 0.504282 0.213028 -0.25336
1635 0.466274 0.216603 -0.288368
1636 0.430447 0.224283 -0.333572
1637 0.463556 0.229138 -0.262939
1638 0.497535 0.229375 -0.227389
1639 0.475612 0.225763 -0.281354
1640 0.42095 0.215939 -0.348199
1641 0.407178 0.216739 -0.361799
1642 0.392122 0.206502 -0.39868
1643 0.407916 0.194694 -0.365128
1644 0.393154 0.206844 -0.383333
1645 0.386059 0.213054 -0.36698
1646 0.382046 0.222144 -0.371372
1647 0.21792 0.321608 -0.632715
1648 0.0159289 0.262737 -0.816605
1649 0.040655 0.280002 -0.79843
1650 -0.756589 0.629845 -1.97252
1651 -0.0515742 0.302151 -0.937791
1652 0.417597 0.096902 -0.259658
1653 -0.366647 0.401789 -1.43596
1654 -0.304792 0.379468 -1.31627
1655 -0.290953 0.378997 -1.32356
1656 -0.281053 0.392415 -1.32217
1657 -0.336572 0.417787 -1.42241
1658 0.158653 0.526771 -0.778241
1659 0.0104183 0.335738 -0.934354
1660 0.0414334 0.34108 -0.912966
1661 0.0177196 0.328952 -0.947068
1662 0.0291653 0.320193 -0.965092
1663 -0.0742894 0.304769 -1.11211
1664 -0.0230896 0.297023 -1.10206
1665 0.167321 0.31587 -0.850864
1666 0.248345 0.360249 -0.763959
1667 0.285093 0.327878 -0.723254
1668 0.223429 0.361866 -0.851437
1669 0.247478 0.363827 -0.845041
1670 0.315232 0.354199 -0.75593
1671 0.359947 0.352428 -0.742105
1672 0.418882 0.353601 -0.706027
1673 0.451503 0.360366 -0.711104
1674 0.699219 0.635781 -0.187592
1675 0.519968 0.529496 -0.479959
1676 0.329247 0.373927 -0.769577
1677 0.24345 0.318272 -0.957778
1678 0.261541 0.305035 -1.00429
1679 0.272226 0.255981 -1.07923
1680 0.291223 0.233546 -0.651793
1681 0.26119 0.208506 -0.696988
1682 0.355622 0.234175 -0.601396
1683 0.424829 0.154826 -0.888425
1684 0.384424 0.321386 -0.501522
1685 0.442922 0.34488 -0.522802
1686 0.533842 0.41177 -0.389372
1687 0.553133 0.418763 -0.387622
1688 0.581278 0.411747 -0.388622
1689 0.5646 0.406164 -0.374815
1690 0.246954 0.418606 0.158806
1691 0.209368 0.437857 0.249106
1692 0.471376 0.317624 -0.402933
1693 0.571591 0.27294 -0.591551
1694 0.615464 0.243313 -0.72284
1695 0.487242 0.262795 -0.473067
1696 0.445819 0.280715 -0.38221
1697 0.433013 0.297405 -0.365958
1698 0.364181 0.328483 -0.349337
1699 0.376295 0.352934 -0.378996
1700 0.35997 0.362285 -0.318589
1701 0.374521 0.342958 -0.365941
1702 0.423997 0.329718 -0.448982
1703 0.413381 0.332719 -0.482408
1704 0.408259 0.349122 -0.432053
1705 0.460585 0.344908 -0.483854
1706 0.466659 0.348748 -0.448054
1707 0.49343 0.335638 -0.459746
1708 0.482634 0.348921 -0.411649
1709 0.477011 0.316543 -0.526821
1710 0.404144 0.254516 -0.60823
1711 0.338048 0.218098 -0.702408
1712 0.291139 0.1868 -0.762535
1713 0.276135 0.180544 -0.798552
1714 0.292691 0.205656 -0.749725
1715 0.289087 0.217167 -0.690053
1716 0.261936 0.208068 -0.694003
1717 0.278231 0.218601 -0.683053
1718 0.280126 0.223393 -0.609545
1719 0.286603 0.199255 -0.62321
1720 0.268171 0.215429 -0.592874
1721 0.251645 0.197847 -0.601237
1722 0.252512 0.210787 -0.586575
1723 0.230557 0.214949 -0.61691
1724 0.214767 0.217641 -0.611343
1725 0.193031 0.228889 -0.605635
1726 0.191047 0.2494 -0.567331
1727 0.181452 0.246016 -0.549805
1728 0.187987 0.259834 -0.523747
1729 0.139602 0.277181 -0.48502
1730 0.122933 0.286824 -0.510986
1731 0.138659 0.288146 -0.562424
1732 0.126228 0.291511 -0.558299
1733 0.148429 0.293383 -0.530488
1734 0.143267 0.303916 -0.452197
1735 0.143705 0.304672 -0.451895
1736 0.138351 0.304039 -0.470757
1737 0.122919 0.302921 -0.462164
1738 0.23302 0.225658 -0.796397
1739 0.222301 0.229111 -0.751915
1740 0.213127 0.226617 -0.766431
1741 0.195639 0.233572 -0.752019
1742 0.373799 -0.0292082 -0.552749
1743 0.382195 -0.0219821 -0.561555
1744 0.368017 -0.00771463 -0.53792
1745 0.29312 0.0670658 -0.274431
1746 0.262187 0.11286 -0.139091
1747 0.148963 0.206001 0.246658
1748 0.17474 0.194345 0.128343
1749 0.162419 0.21493 0.247364
1750 0.150855 0.211289 0.252831
1751 0.163459 0.197085 0.226667
1752 0.160076 0.181212 0.189418
1753 0.359229 0.0369487 -0.493677
1754 0.367618 0.0360587 -0.501694
1755 0.366457 0.0427037 -0.507416
1756 0.366334 0.0364664 -0.476279
1757 0.361809 0.0362076 -0.462673
1758 0.363398 0.0420326 -0.465022
1759 0.36398 0.0425983 -0.464822
1760 0.403867 0.0201156 -0.605982
1761 0.351188 0.0469655 -0.489113
1762 0.298676 0.0936235 -0.305251
1763 0.255294 0.121622 -0.17961
1764 0.242178 0.132493 -0.140645
1765 0.220836 0.137532 -0.104737
1766 0.229862 0.137715 -0.130449
1767 0.206695 0.163162 -0.0466229
1768 0.21221 0.161426 -0.0666052
1769 0.223911 0.144397 -0.149292
1770 0.217007 0.158349 -0.123325
1771 0.189102 0.106927 -0.154037
1772 0.18057 0.110978 -0.14827
1773 0.195091 0.1059 -0.168799
1774 0.25952 0.297271 -0.0985459
1775 0.245892 0.281076 -0.0588788
1776 0.248393 0.262351 -0.100116
1777 0.221129 0.239916 -0.089027
1778 0.192428 0.23755 -0.0430008
1779 0.176639 0.222432 -0.0416927
1780 0.171426 0.237732 -0.0147755
1781 0.157592 0.225945 -0.000302769
1782 0.155734 0.204607 -0.0307814
1783 0.152291 0.188696 -0.0331643
1784 0.14899 0.203871 0.0200216
1785 0.154193 0.222323 0.020136
1786 0.15213 0.227952 0.0479424
1787 0.137486 0.234565 0.0641723
1788 0.12365 0.232315 0.057174
1789 0.123261 0.227709 0.0380837
1790 0.138098 0.228074 0.0179137
1791 0.137421 0.220116 0.0157637
1792 0.124061 0.221031 0.0180864
1793 0.120342 0.209962 0.0125355
1794 0.118468 0.212731 0.0240197
1795 0.120088 0.216177 0.0107249
1796 0.128518 0.218057 0.0185118
1797 0.141266 0.229132 0.00187885
1798 0.126702 0.225478 0.0340882
1799 0.12858 0.227625 0.0473505
1800 0.120953 0.227311 0.0253428
1801 0.118415 0.230554 0.0355945
1802 0.132939 0.23951 0.0320322
1803 0.138628 0.233648 0.0207795
1804 0.145734 0.22734 0.0136317
1805 0.151334 0.224635 -0.0126266
1806 0.14996 0.231138 -0.00297298
1807 0.161153 0.245735 0.0059361
1808 0.162545 0.250347 0.0172225
1809 0.165105 0.262304 0.0366125
1810 0.158503 0.258387 0.0422665
1811 0.152886 0.259987 0.0446415
1812 0.163035 0.259992 0.0457009
1813 0.166608 0.267626 0.0499776
1814 0.170104 0.268461 0.0414857
1815 0.16942 0.275445 0.0474736
1816 0.163322 0.274641 0.0425305
1817 0.159354 0.281747 0.0461344
1818 0.160948 0.278373 0.0345155
1819 0.169517 0.28108 0.0280395
1820 0.164478 0.284938 0.0473043
1821 0.17381 0.28454 0.032859
1822 0.163735 0.279708 0.0331099
1823 0.173604 0.286989 0.0397978
1824 0.177175 0.286798 0.065752
1825 0.177879 0.282651 0.0564929
1826 0.175422 0.281474 0.0617178
1827 0.173942 0.282636 0.0658734
1828 0.16991 0.282101 0.0744517
1829 0.167126 0.276473 0.0865949
1830 0.170489 0.276859 0.103408
1831 0.173514 0.275135 0.100716
1832 0.159167 0.273587 0.122097
1833 0.158607 0.268791 0.121495
1834 0.158594 0.271669 0.130594
1835 0.159224 0.271731 0.140195
1836 0.164488 0.268873 0.147846
1837 0.157277 0.270361 0.17347
1838 0.155775 0.269982 0.168855
1839 0.150991 0.267693 0.17616
1840 0.147626 0.265731 0.180041
1841 0.156277 0.263095 0.185971
1842 0.15268 0.26284 0.193346
1843 0.155326 0.264326 0.186681
1844 0.152624 0.26613 0.200606
1845 0.158412 0.272425 0.202367
1846 0.101372 0.202596 0.0995886
1847 0.206932 0.329428 0.3141
1848 0.206589 0.334996 0.333024
1849 0.230389 0.359742 0.374515
1850 0.243934 0.374845 0.409123
1851 0.234555 0.348682 0.386093
1852 0.246835 0.34453 0.391504
1853 0.258111 0.344086 0.434855
1854 0.26141 0.339134 0.419358
1855 0.2625 0.346127 0.427702
1856 0.251181 0.333114 0.386713
1857 0.24612 0.315629 0.389252
1858 0.247758 0.302274 0.404975
1859 0.252948 0.30404 0.427266
1860 0.233322 0.283409 0.405917
1861 0.238091 0.288139 0.414151
1862 -0.140149 0.31714 0.307035
1863 -0.236333 0.220976 0.134729
1864 -0.244069 0.213364 0.145715
1865 -0.233209 0.225008 0.191338
1866 -0.250667 0.200688 0.175702
1867 -0.260851 0.196511 0.173294
1868 -0.24005 0.207837 0.222608
1869 -0.223665 0.223512 0.271104
1870 -0.208549 0.237836 0.308397
1871 -0.213503 0.227475 0.331343
1872 -0.208192 0.232275 0.369925
1873 -0.198578 0.233168 0.419125
1874 -0.188472 0.244757 0.432242
1875 -0.200969 0.223561 0.428993
1876 -0.19143 0.23558 0.451416
1877 -0.199289 0.225456 0.458164
1878 -0.197287 0.234838 0.468322
1879 -0.201211 0.222768 0.494185
1880 -0.207608 0.212569 0.495051
1881 -0.0854451 0.266149 0.747407
1882 -0.108137 0.253138 0.707408
1883 -0.119861 0.24534 0.69404
1884 -0.10965 0.253145 0.720456
1885 -0.0767795 0.262026 0.799802
1886 -0.0959507 0.256706 0.792857
1887 -0.0977298 0.239876 0.812179
1888 -0.0870321 0.242495 0.83247
1889 -0.0925173 0.241526 0.821206
1890 -0.0946558 0.240635 0.834099
1891 -0.0733739 0.255125 0.897371
1892 -0.0715021 0.244863 0.935485
1893 -0.0683501 0.252083 0.94107
1894 -0.0722659 0.237714 0.956159
1895 -0.0462408 0.246891 1.0063
1896 -0.0405136 0.245204 1.01874
1897 -0.0570836 0.239929 1.03774
1898 -0.044614 0.242671 1.08833
1899 -0.0133647 0.258392 1.15829
1900 -0.000917205 0.260441 1.21315
1901 0.0133131 0.265789 1.24097
1902 0.0225771 0.255427 1.29788
1903 0.018356 0.254305 1.30739
1904 0.0273237 0.253321 1.35049
1905 0.0447585 0.26551 1.417
1906 0.0531896 0.271583 1.4709
1907 0.0707417 0.272372 1.50754
1908 0.0804112 0.274499 1.54463
1909 0.0930252 0.274557 1.58865
1910 0.109393 0.273761 1.63786
1911 0.116332 0.272782 1.67088
1912 0.130656 0.276419 1.71702
1913 0.122896 0.272439 1.72573
1914 0.124356 0.269347 1.76223
1915 0.143288 0.270287 1.80701
1916 0.144595 0.264853 1.83522
1917 0.145439 0.256849 1.86829
1918 0.156043 0.268458 1.89909
1919 0.17109 0.277178 1.93478
1920 0.172981 0.277437 1.98271
1921 0.18167 0.288638 1.99318
1922 0.182397 0.27195 2.02968
1923 0.173119 0.267333 2.04591
1924 0.177382 0.258807 2.06978
1925 0.160573 0.266675 2.06852
1926 0.16572 0.265454 2.08721
1927 0.164695 0.267394 2.10927
1928 0.164651 0.27026 2.11119
1929 0.169333 0.258454 2.12985
1930 0.162298 0.25346 2.14287
1931 0.143396 0.240082 2.15827
1932 0.137874 0.237762 2.16256
1933 0.142869 0.236763 2.20129
1934 0.143676 0.23273 2.19678
1935 0.150855 0.233662 2.23393
1936 0.146027 0.23092 2.24515
1937 0.147709 0.226461 2.26529
1938 0.138168 0.225038 2.27979
1939 0.159164 0.138607 2.39485
1940 0.0184371 0.221276 2.11676
1941 -0.0912302 0.312509 1.8727
1942 -0.148328 0.349159 1.78222
1943 -0.114247 0.320579 1.86282
1944 -0.0975749 0.311154 1.91233
1945 -0.163006 0.355706 1.78876
1946 -0.19698 0.379054 1.71183
1947 -0.158592 0.302389 1.81563
1948 -0.151326 0.303846 1.83984
1949 -0.183719 0.32426 1.80172
1950 -0.223129 0.35648 1.74024
1951 -0.574122 -0.091086 1.13488
1952 -0.600655 -0.0886945 1.10363
1953 -0.579401 -0.0860083 1.14574
1954 -0.560214 -0.0931163 1.18028
1955 -0.509896 -0.11868 1.28978
1956 -0.539437 -0.109402 1.25186
1957 -0.533078 -0.118354 1.25259
1958 -0.541749 -0.124299 1.26989
1959 -0.535183 -0.134099 1.29151
1960 -0.513058 -0.155376 1.34054
1961 -0.496748 -0.177606 1.39557
1962 -0.485885 -0.189934 1.4156
1963 -0.478838 -0.196991 1.43208
1964 -0.497313 -0.192547 1.37874
1965 -0.503617 -0.205188 1.39391
1966 -0.519252 -0.21962 1.38092
1967 -0.528775 -0.223358 1.35462
1968 -0.551542 -0.218494 1.31603
1969 -0.565321 -0.217523 1.28927
1970 -0.596054 -0.221522 1.21153
1971 -0.598846 -0.240813 1.1976
1972 -0.605091 -0.257882 1.19833
1973 -0.611165 -0.268026 1.16273
1974 -0.6254 -0.281418 1.12346
1975 -0.621668 -0.305358 1.11177
1976 -0.63395 -0.322272 1.07948
1977 -0.641897 -0.345484 1.04861
1978 -0.643733 -0.370511 1.01344
1979 -0.661991 -0.390619 0.953674
1980 -0.650534 -0.344325 1.04121
1981 -0.65462 -0.347948 1.05389
1982 -0.282592 -0.218803 0.751843
1983 -0.275777 -0.223066 0.747026
1984 -0.277318 -0.23054 0.759862
1985 -0.282179 -0.229899 0.741119
1986 -0.293907 -0.233431 0.73408
1987 -0.301961 -0.234002 0.729224
1988 -0.310465 -0.233428 0.703518
1989 -0.248532 -0.142937 0.842364
1990 -0.205677 -0.104024 0.912607
1991 -0.170856 -0.0531617 0.996922
1992 -0.205272 -0.0943009 0.943472
1993 -0.162627 -0.0291461 1.03999
1994 -0.159121 -0.0142831 1.05919
1995 -0.151457 -0.00423365 1.07153
1996 -0.160422 -0.0162658 1.06921
1997 -0.148787 0.000260805 1.08478
1998 -0.141025 -0.0188246 1.08172
1999 -0.0605892 0.102623 1.31808
2000 0.181245 0.579964 2.13617
2001 0.218291 0.619666 2.22537
2002 0.074237 0.350039 1.73955
2003 -0.00905663 0.19484 1.41272
2004 0.0441996 0.291887 1.59247
2005 0.0642221 0.311881 1.66267
2006 0.0362829 0.263881 1.57399
2007 0.0165165 0.228458 1.49752
2008 0.0252124 0.252726 1.56245
2009 0.00990897 0.24543 1.49994
2010 0.0023606 0.224791 1.45419
2011 0.00744929 0.248422 1.45905
2012 0.0322309 0.297865 1.54606
2013 0.034217 0.306085 1.556
2014 0.037197 0.322938 1.57921
2015 0.0565745 0.341283 1.65419
2016 0.0517197 0.330759 1.6545
2017 0.0540278 0.311244 1.62386
2018 -0.0519005 0.192721 1.37889
2019 -0.0586789 0.175297 1.35262
2020 -0.0447003 0.195721 1.39301
2021 -0.031998 0.206337 1.42601
2022 -0.0319638 0.211251 1.44209
2023 -0.0308914 0.215306 1.41674
2024 -0.0182561 0.210552 1.384
2025 -0.0206556 0.218413 1.37066
2026 -0.0272879 0.217571 1.34926
2027 -0.0303007 0.221553 1.32878
2028 -0.034905 0.216887 1.27006
2029 -0.0214772 0.238849 1.28969
2030 -0.0237649 0.235435 1.26096
2031 -0.0186165 0.245921 1.2381
2032 -0.0193056 0.242874 1.20929
2033 -0.0153031 0.253401 1.20809
2034 -0.00949102 0.267092 1.1989
2035 -0.362889 0.0221981 1.4635
2036 -0.429651 -0.000677709 1.30212
2037 -0.226298 0.153915 2.0268
2038 -0.203473 0.0249828 1.72261
2039 -0.106695 0.029027 1.92884
2040 -0.110485 0.0129485 1.89119
2041 -0.141774 -0.0233435 1.75515
2042 -0.200221 -0.00277606 1.71451
2043 -0.22807 -0.027722 1.62318
2044 -0.233053 -0.022858 1.6291
2045 -0.183426 -0.00955142 1.78569
2046 -0.202859 -0.0189116 1.74953
2047 -0.188052 -0.0122736 1.81636
2048 -0.149635 0.0195825 1.9543
2049 -0.137773 0.0212604 1.98787
2050 -0.131972 0.0275902 2.02913
2051 -0.118824 0.0247488 2.06411
2052 -0.12481 0.0327327 2.1065
2053 -0.116569 0.0470062 2.12265
2054 -0.109443 0.0503564 2.12984
2055 -0.0458201 0.205056 2.46978
2056 -0.0409349 0.224431 2.51912
2057 -0.0949835 0.0981459 2.24527
2058 -0.079898 0.142245 2.37763
2059 -0.117594 0.0941996 2.24546
2060 -0.12953 0.0891999 2.20758
2061 -0.127625 0.132847 2.27738
2062 -0.127294 0.121544 2.25293
2063 -0.114775 0.12001 2.26386
2064 -0.125199 0.12273 2.24081
2065 -0.145294 0.10684 2.18007
2066 -0.15058 0.116258 2.17976
2067 -0.137633 0.135727 2.22222
2068 -0.145732 0.124417 2.18373
2069 -0.163411 0.123541 2.16963
2070 -0.151609 0.124028 2.21656
2071 -0.170134 0.115846 2.16953
2072 -0.172479 0.122297 2.1542
2073 -0.167364 0.14129 2.16706
2074 -0.174548 0.132079 2.13055
2075 -0.173643 0.133439 2.12632
2076 -0.17147 0.142985 2.15999
2077 -0.178542 0.151763 2.17533
2078 -0.169624 0.146631 2.20836
2079 -0.174558 0.148146 2.20857
2080 -0.169125 0.14774 2.20603
2081 -0.157881 0.158355 2.25603
2082 -0.163881 0.150859 2.26414
2083 -0.142159 0.149333 2.27953
2084 -0.132116 0.146267 2.30059
2085 -0.131167 0.156068 2.28835
2086 -0.127911 0.136803 2.26293
2087 -0.131973 0.142759 2.26524
2088 -0.12458 0.145372 2.28118
2089 -0.134782 0.135365 2.26358
2090 -0.124613 0.14157 2.29544
2091 -0.112915 0.145831 2.31073
2092 -0.106652 0.150613 2.32867
2093 -0.102793 0.141252 2.33003
2094 -0.111901 0.134799 2.30566
2095 -0.112625 0.133181 2.29826
2096 -0.115517 0.118019 2.28123
2097 -0.106911 0.109531 2.27785
2098 -0.116206 0.0930695 2.23283
2099 -0.132386 0.0995443 2.20159
2100 -0.129252 0.102214 2.19868
2101 -0.134605 0.0929137 2.1769
2102 0.0996721 0.88447 0.734975
2103 0.0964526 0.882261 0.741785
2104 0.0810981 0.875161 0.709269
2105 0.0727804 0.869041 0.693759
2106 0.0743892 0.859617 0.691474
2107 0.0686145 0.85705 0.681186
2108 0.0776369 0.857007 0.698151
2109 0.064798 0.8581 0.687022
2110 0.0551837 0.86625 0.666783
2111 0.0493231 0.866091 0.642389
2112 0.0327318 0.874185 0.654002
2113 0.0344694 0.873481 0.649582
2114 0.0256777 0.86968 0.623666
2115 0.0189357 0.844244 0.516212
2116 0.0174904 0.843724 0.512057
2117 0.027981 0.848881 0.530361
2118 0.0235986 0.847336 0.541255
2119 0.0281735 0.727445 0.13615
2120 0.0203477 0.803219 0.381227
2121 0.0275377 0.797225 0.34617
2122 0.0309708 0.830305 0.444535
2123 0.0138517 0.793402 0.316336
2124 0.0105804 0.805937 0.342642
2125 0.000292093 0.782778 0.282837
2126 0.00322994 0.775654 0.27805
2127 0.0055239 0.795988 0.350661
2128 -0.00106027 0.800847 0.351768
2129 0.0147803 0.856705 0.531663
2130 0.0240568 0.888871 0.627943
2131 0.0298346 0.890898 0.645047
2132 0.0138463 0.857961 0.540477
2133 0.015747 0.836483 0.484735
2134 0.00941184 0.830909 0.453708
2135 0.00544869 0.823435 0.410867
2136 0.00554688 0.827895 0.439363
2137 0.00590946 0.831838 0.441065
2138 0.00112639 0.830605 0.42772
2139 -0.0050116 0.824715 0.408875
2140 -0.00625328 0.82202 0.41742
2141 -0.00660322 0.813728 0.423803
2142 -0.013627 0.81831 0.410414
2143 -0.0142364 0.806863 0.404458
2144 -0.0299492 0.797044 0.366765
2145 -0.0217726 0.79908 0.373637
2146 -0.019636 0.796067 0.382885
2147 -0.0316519 0.801079 0.37764
2148 -0.03567 0.804277 0.381273
2149 -0.044132 0.801734 0.375976
2150 -0.0397512 0.805509 0.374246
2151 -0.0360727 0.808935 0.402249
2152 -0.0452185 0.803113 0.387029
2153 -0.0481815 0.805272 0.397579
2154 -0.0576992 0.810877 0.370638
2155 -0.0554314 0.812821 0.406198
2156 -0.0565402 0.814331 0.407845
2157 -0.0536126 0.810929 0.415898
2158 -0.0552508 0.822054 0.426328
2159 -0.0607676 0.828432 0.414309
2160 -0.0693671 0.825227 0.396295
2161 -0.0677471 0.830319 0.39739
2162 -0.0761098 0.825521 0.394209
2163 -0.0806591 0.830749 0.370199
2164 -0.080345 0.825951 0.364905
2165 -0.0885273 0.832928 0.35744
2166 -0.0933163 0.836238 0.358062
2167 -0.100953 0.833732 0.338889
2168 -0.103923 0.831354 0.350957
2169 -0.105044 0.82448 0.338016
2170 -0.104751 0.816858 0.336422
2171 -0.108397 0.813563 0.306435
2172 -0.114051 0.814225 0.316984
2173 -0.112756 0.815302 0.315616
2174 -0.11152 0.811036 0.294776
2175 -0.116264 0.808588 0.293692
2176 -0.121715 0.80934 0.29853
2177 -0.11383 0.810849 0.283569
2178 -0.126383 0.814863 0.273074
2179 -0.131629 0.815149 0.274146
2180 -0.131268 0.819793 0.244732
2181 -0.142749 0.819219 0.262316
2182 -0.141576 0.821784 0.292894
2183 -0.155159 0.82136 0.261903
2184 -0.158195 0.817859 0.268178
2185 -0.15679 0.817337 0.261418
2186 -0.159552 0.822089 0.265421
2187 -0.158949 0.822018 0.276821
2188 -0.163514 0.81943 0.262638
2189 -0.168001 0.825458 0.252645
2190 -0.172611 0.826587 0.255445
2191 -0.171782 0.821464 0.246039
2192 -0.18486 0.821144 0.235407
2193 -0.184477 0.813411 0.229027
2194 -0.183754 0.805771 0.208042
2195 -0.187381 0.807302 0.188484
2196 -0.182371 0.804289 0.179334
2197 -0.185755 0.807282 0.193802
2198 -0.18791 0.797602 0.182416
2199 -0.195374 0.80265 0.174277
2200 -0.197774 0.800866 0.160714
2201 -0.195778 0.799273 0.138852
2202 -0.202142 0.800044 0.128293
2203 -0.213584 0.801286 0.116405
2204 -0.212869 0.789393 0.109032
2205 -0.216873 0.784733 0.0872898
2206 -0.222888 0.792534 0.0830635
2207 -0.224553 0.786206 0.0619359
2208 -0.228266 0.784187 0.072271
2209 -0.236897 0.775097 0.0607651
2210 -0.241007 0.767126 0.0449562
2211 -0.244713 0.763431 0.0358032
2212 -0.257262 0.753287 0.0272022
2213 -0.262692 0.750325 0.00333731
2214 -0.270353 0.742052 -0.0196786
2215 -0.275835 0.733126 -0.041977
2216 -0.293555 0.64505 -0.257829
2217 -0.298966 0.634352 -0.278478
2218 -0.296024 0.626073 -0.29817
2219 -0.297771 0.610911 -0.34374
2220 -0.296626 0.596673 -0.354098
2221 -0.291645 0.586541 -0.383937
2222 -0.354106 0.611632 0.114198
2223 -0.348653 0.595681 0.0695543
2224 -0.345699 0.585998 0.0448799
2225 -0.352323 0.568532 -0.00483414
2226 -0.346668 0.551286 -0.0297009
2227 -0.335116 0.524364 -0.094228
2228 -0.330742 0.501634 -0.137186
2229 -0.32726 0.483274 -0.214663
2230 -0.318203 0.462401 -0.273736
2231 -0.365119 0.658823 0.231937
2232 -0.374811 0.659312 0.237422
2233 -0.364702 0.655652 0.209812
2234 -0.372394 0.665001 0.202196
2235 -0.370734 0.662792 0.186368
2236 -0.379786 0.662017 0.183578
2237 -0.374814 0.664104 0.171484
2238 -0.37878 0.65938 0.178058
2239 -0.377974 0.658908 0.153269
2240 -0.368018 0.650457 0.149144
2241 -0.377927 0.65373 0.133838
2242 -0.382714 0.649933 0.128281
2243 -0.380452 0.650275 0.125536
2244 -0.383472 0.646134 0.107765
2245 -0.386099 0.647766 0.0924168
2246 -0.378873 0.646079 0.0782312
2247 -0.382594 0.642304 0.065113
2248 -0.390232 0.642779 0.0563176
2249 -0.387735 0.642891 0.0624576
2250 -0.391993 0.644374 0.0470406
2251 -0.399191 0.637589 0.01719
2252 -0.395178 0.644218 0.0212861
2253 -0.39135 0.639604 0.0162656
2254 -0.397224 0.633234 0.00152507
2255 -0.38625 0.634015 -0.00852504
2256 -0.387696 0.62839 -0.013161
2257 -0.396659 0.624218 -0.0249692
2258 -0.395319 0.622605 -0.0514031
2259 -0.388535 0.621489 -0.0562171
