Epoch GPSWeek GPSSeconds E N U
774 2170 195990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
775 2170 196020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
776 2170 196050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
777 2170 196080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
778 2170 196110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
779 2170 196140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
780 2170 196170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
781 2170 196200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
782 2170 196230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
783 2170 196260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
784 2170 196290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
785 2170 196320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
786 2170 196350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
787 2170 196380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
788 2170 196410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
789 2170 196440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
790 2170 196470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
791 2170 196500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
792 2170 196530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
793 2170 196560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
794 2170 196590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
795 2170 196620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
796 2170 196650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
797 2170 196680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
798 2170 196710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
799 2170 196740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
800 2170 196770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
801 2170 196800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
802 2170 196830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
803 2170 196860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
804 2170 196890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
805 2170 196920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
806 2170 196950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
807 2170 196980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
808 2170 197010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
809 2170 197040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
810 2170 197070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
811 2170 197100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
812 2170 197130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
813 2170 197160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
814 2170 197190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
815 2170 197220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
816 2170 197250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
817 2170 197280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
818 2170 197310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
819 2170 197340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
820 2170 197370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
821 2170 197400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
822 2170 197430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
823 2170 197460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
824 2170 197490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
825 2170 197520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
826 2170 197550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
827 2170 197580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
828 2170 197610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
829 2170 197640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
830 2170 197670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
831 2170 197700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
832 2170 197730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
833 2170 197760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
834 2170 197790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
835 2170 197820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
836 2170 197850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
837 2170 197880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
838 2170 197910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
839 2170 197940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
840 2170 197970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
841 2170 198000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
842 2170 198030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
843 2170 198060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
844 2170 198090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
845 2170 198120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
846 2170 198150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
847 2170 198180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
848 2170 198210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
849 2170 198240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
850 2170 198270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
851 2170 198300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
852 2170 198330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
853 2170 198360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
854 2170 198390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
855 2170 198420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
856 2170 198450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
857 2170 198480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
858 2170 198510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
859 2170 198540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
860 2170 198570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
861 2170 198600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
862 2170 198630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
863 2170 198660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
864 2170 198690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
865 2170 198720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
866 2170 198750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
867 2170 198780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
868 2170 198810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
869 2170 198840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
870 2170 198870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
871 2170 198900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
872 2170 198930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
873 2170 198960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
874 2170 198990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
875 2170 199020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
876 2170 199050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
877 2170 199080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
878 2170 199110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
879 2170 199140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
880 2170 199170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
881 2170 199200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
882 2170 199230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
883 2170 199260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
884 2170 199290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
885 2170 199320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
886 2170 199350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
887 2170 199380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
888 2170 199410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
889 2170 199440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
890 2170 199470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
891 2170 199500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
892 2170 199530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
893 2170 199560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
894 2170 199590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
895 2170 199620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
896 2170 199650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
897 2170 199680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
898 2170 199710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
899 2170 199740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
900 2170 199770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
901 2170 199800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
902 2170 199830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
903 2170 199860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
904 2170 199890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
905 2170 199920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
906 2170 199950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
907 2170 199980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
908 2170 200010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
909 2170 200040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
910 2170 200070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
911 2170 200100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
912 2170 200130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
913 2170 200160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
914 2170 200190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
915 2170 200220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
916 2170 200250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
917 2170 200280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
918 2170 200310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
919 2170 200340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
920 2170 200370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
921 2170 200400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
922 2170 200430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
923 2170 200460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
924 2170 200490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
925 2170 200520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
926 2170 200550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
927 2170 200580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
928 2170 200610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
929 2170 200640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
930 2170 200670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
931 2170 200700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
932 2170 200730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
933 2170 200760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
934 2170 200790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
935 2170 200820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
936 2170 200850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
937 2170 200880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
938 2170 200910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
939 2170 200940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
940 2170 200970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
941 2170 201000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
942 2170 201030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
943 2170 201060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
944 2170 201090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
945 2170 201120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
946 2170 201150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
947 2170 201180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
948 2170 201210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
949 2170 201240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
950 2170 201270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
951 2170 201300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
952 2170 201330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
953 2170 201360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
954 2170 201390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
955 2170 201420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
956 2170 201450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
957 2170 201480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
958 2170 201510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
959 2170 201540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
960 2170 201570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
961 2170 201600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
962 2170 201630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
963 2170 201660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
964 2170 201690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
965 2170 201720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
966 2170 201750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
967 2170 201780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
968 2170 201810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
969 2170 201840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
970 2170 201870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
971 2170 201900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
972 2170 201930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
973 2170 201960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
974 2170 201990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
975 2170 202020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
976 2170 202050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
977 2170 202080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
978 2170 202110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
979 2170 202140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
980 2170 202170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
981 2170 202200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
982 2170 202230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
983 2170 202260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
984 2170 202290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
985 2170 202320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
986 2170 202350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
987 2170 202380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
988 2170 202410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
989 2170 202440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
990 2170 202470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
991 2170 202500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
992 2170 202530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
993 2170 202560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
994 2170 202590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
995 2170 202620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
996 2170 202650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
997 2170 202680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
998 2170 202710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
999 2170 202740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1000 2170 202770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1001 2170 202800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1002 2170 202830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1003 2170 202860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1004 2170 202890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1005 2170 202920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1006 2170 202950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1007 2170 202980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1008 2170 203010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1009 2170 203040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1010 2170 203070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1011 2170 203100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1012 2170 203130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1013 2170 203160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1014 2170 203190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1015 2170 203220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1016 2170 203250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1017 2170 203280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1018 2170 203310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1019 2170 203340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1020 2170 203370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1021 2170 203400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1022 2170 203430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1023 2170 203460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1024 2170 203490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1025 2170 203520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1026 2170 203550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1027 2170 203580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1028 2170 203610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1029 2170 203640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1030 2170 203670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1031 2170 203700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1032 2170 203730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1033 2170 203760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1034 2170 203790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1035 2170 203820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1036 2170 203850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1037 2170 203880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1038 2170 203910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1039 2170 203940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1040 2170 203970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1041 2170 204000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1042 2170 204030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1043 2170 204060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1044 2170 204090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1045 2170 204120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1046 2170 204150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1047 2170 204180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1048 2170 204210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1049 2170 204240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1050 2170 204270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1051 2170 204300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1052 2170 204330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1053 2170 204360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1054 2170 204390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1055 2170 204420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1056 2170 204450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1057 2170 204480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1058 2170 204510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1059 2170 204540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1060 2170 204570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1061 2170 204600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1062 2170 204630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1063 2170 204660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1064 2170 204690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1065 2170 204720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1066 2170 204750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1067 2170 204780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1068 2170 204810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1069 2170 204840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1070 2170 204870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1071 2170 204900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1072 2170 204930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1073 2170 204960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1074 2170 204990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1075 2170 205020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1076 2170 205050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1077 2170 205080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1078 2170 205110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1079 2170 205140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1080 2170 205170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1081 2170 205200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1082 2170 205230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1083 2170 205260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1084 2170 205290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1085 2170 205320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1086 2170 205350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1087 2170 205380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1088 2170 205410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1089 2170 205440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1090 2170 205470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1091 2170 205500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1092 2170 205530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1093 2170 205560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1094 2170 205590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1095 2170 205620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1096 2170 205650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1097 2170 205680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1098 2170 205710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1099 2170 205740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1100 2170 205770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1101 2170 205800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1102 2170 205830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1103 2170 205860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1104 2170 205890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1105 2170 205920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1106 2170 205950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1107 2170 205980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1108 2170 206010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1109 2170 206040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1110 2170 206070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1111 2170 206100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1112 2170 206130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1113 2170 206160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1114 2170 206190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1115 2170 206220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1116 2170 206250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1117 2170 206280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1118 2170 206310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1119 2170 206340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1120 2170 206370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1121 2170 206400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1122 2170 206430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1123 2170 206460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1124 2170 206490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1125 2170 206520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1126 2170 206550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1127 2170 206580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1128 2170 206610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1129 2170 206640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1130 2170 206670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1131 2170 206700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1132 2170 206730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1133 2170 206760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1134 2170 206790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1135 2170 206820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1136 2170 206850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1137 2170 206880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1138 2170 206910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1139 2170 206940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1140 2170 206970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1141 2170 207000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1142 2170 207030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1143 2170 207060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1144 2170 207090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1145 2170 207120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1146 2170 207150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1147 2170 207180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1148 2170 207210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1149 2170 207240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1150 2170 207270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1151 2170 207300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1152 2170 207330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1153 2170 207360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1154 2170 207390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1155 2170 207420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1156 2170 207450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
